	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED]	TRINITY_DN69831_c0_g1_i1	CAE6969546.1	520	1	1.9E-81	94.34								
true	[BLASTED]	TRINITY_DN69837_c0_g1_i1	XP_020625293.1	469	1	1.3E-31	53.16								
true	[BLASTED]	TRINITY_DN69841_c0_g1_i1	CAE7823619.1	1001	1	1.1E-133	98.73								
true	[BLASTED]	TRINITY_DN69863_c0_g1_i1	XP_027059883.1	314	1	4.6E-38	98.81								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN69866_c0_g1_i1	RMX55872.1	311	1	1.2E-49	100.0	1	F:GO:0005509	F:calcium ion binding					
true	[BLASTED]	TRINITY_DN69870_c0_g1_i1	XP_027049008.1	813	1	2.5E-112	99.07								
true	[BLASTED]	TRINITY_DN69873_c0_g1_i1	XP_027051907.1	477	1	2.9E-68	99.24								
true	[BLASTED]	TRINITY_DN69878_c0_g1_i1	XP_027049377.1	378	1	2.1E-48	97.09								
true	[BLASTED]	TRINITY_DN69884_c0_g1_i1	XP_027057663.1	938	1	1.6E-126	98.68								
true	[NO-BLAST]	TRINITY_DN69889_c0_g1_i1	---NA---	417											
true	[BLASTED]	TRINITY_DN69891_c0_g1_i1	XP_027038635.1	514	1	7.0E-92	99.39								
true	[BLASTED]	TRINITY_DN69895_c0_g1_i1	CAE7435044.1	492	1	1.6E-53	100.0								
true	[BLASTED]	TRINITY_DN69897_c0_g1_i1	PFX15052.1	304	1	1.2E-6	62.07								
true	[BLASTED]	TRINITY_DN69902_c0_g1_i1	CAE7640012.1	403	1	1.8E-42	94.62								
true	[BLASTED]	TRINITY_DN69907_c0_g1_i1	CAE7818588.1	443	1	7.3E-13	100.0								
true	[BLASTED]	TRINITY_DN69917_c0_g1_i1	XP_027059256.1	531	1	1.3E-101	100.0								
true	[BLASTED]	TRINITY_DN69928_c0_g1_i1	XP_027051127.1	417	1	7.0E-74	99.28								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN69932_c0_g1_i1	OLP99656.1	557	1	9.7E-55	100.0	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN69939_c0_g1_i1	XP_027047080.1	370	1	1.3E-7	67.39								
true	[BLASTED]	TRINITY_DN69950_c0_g1_i1	KAG7352195.1	410	1	8.4E-56	99.16								
true	[BLASTED]	TRINITY_DN69955_c0_g1_i1	CAE7915213.1	316	1	5.9E-49	89.52								
true	[BLASTED]	TRINITY_DN69959_c0_g1_i1	XP_027060258.1	416	1	1.3E-64	95.65								
true	[BLASTED]	TRINITY_DN69978_c0_g1_i1	XP_022799039.1	370	1	1.8E-20	88.14								
true	[BLASTED]	TRINITY_DN69989_c0_g1_i1	XP_027044943.1	404	1	4.7E-75	98.51								
true	[BLASTED]	TRINITY_DN69993_c0_g1_i1	CAE8740682.1	506	1	5.4E-12	60.87								
true	[BLASTED]	TRINITY_DN69994_c0_g1_i1	XP_027046097.1	437	1	1.8E-64	99.25								
true	[BLASTED]	TRINITY_DN70004_c0_g1_i1	CAE7726423.1	399	1	2.3E-10	57.75								
true	[BLASTED]	TRINITY_DN70006_c0_g1_i1	XP_020603834.1	532	1	1.1E-7	48.05								
true	[BLASTED]	TRINITY_DN70007_c0_g1_i1	CAE7040962.1	334	1	1.7E-46	100.0								
true	[BLASTED]	TRINITY_DN70009_c0_g1_i1	RMX50292.1	446	1	5.5E-53	100.0								
true	[BLASTED]	TRINITY_DN70013_c0_g1_i1	CAE7836063.1	430	1	3.6E-41	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70020_c0_g1_i1	PFX31418.1	303	1	4.8E-24	72.29	1	C:GO:0016020	C:membrane					
true	[BLASTED]	TRINITY_DN70023_c0_g1_i1	RMX54905.1	551	1	1.7E-35	95.24								
true	[BLASTED]	TRINITY_DN70036_c0_g1_i1	XP_027045664.1	467	1	1.1E-88	98.71								
true	[BLASTED]	TRINITY_DN70038_c0_g1_i1	CAE7650991.1	649	1	6.2E-61	98.44								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70039_c0_g1_i1	OLQ06907.1	510	1	2.2E-53	98.51	1	F:GO:0003723	F:RNA binding					
true	[BLASTED]	TRINITY_DN70067_c0_g1_i1	XP_022805547.1	423	1	2.4E-58	85.0								
true	[BLASTED]	TRINITY_DN70068_c0_g1_i1	XP_027041977.1	2026	1	1.4E-247	96.97								
true	[BLASTED]	TRINITY_DN70072_c0_g1_i1	CAE6964346.1	2551	1	0.0	98.24								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70077_c0_g1_i1	OLP85606.1	607	1	2.8E-71	100.0	3	P:GO:0006412; F:GO:0003735; C:GO:0005840	P:translation; F:structural constituent of ribosome; C:ribosome					
true	[BLASTED]	TRINITY_DN70081_c0_g1_i1	CAE7792486.1	1061	1	8.2E-87	100.0								
true	[BLASTED]	TRINITY_DN70084_c0_g1_i1	CAE7423308.1	3265	1	0.0	87.86								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70085_c0_g1_i1	OLQ01613.1	993	1	6.0E-31	96.1	3	P:GO:0016310; F:GO:0016301; C:GO:0016021	P:phosphorylation; F:kinase activity; C:integral component of membrane	EC:2.7	Transferring phosphorus-containing groups			
true	[BLASTED]	TRINITY_DN70088_c0_g1_i1	CAE7383913.1	1925	1	5.0E-308	100.0								
true	[BLASTED]	TRINITY_DN70090_c0_g1_i1	XP_027047635.1	5247	1	0.0	99.68								
true	[BLASTED]	TRINITY_DN70095_c0_g1_i1	XP_027055516.1	2066	1	6.9E-231	98.16								
true	[BLASTED]	TRINITY_DN70098_c0_g1_i1	XP_027037078.1	1057	1	4.5E-170	96.47								
true	[BLASTED]	TRINITY_DN70102_c0_g1_i1	OLP92830.1	1424	1	2.3E-177	99.72								
true	[BLASTED]	TRINITY_DN70103_c0_g1_i1	XP_027039567.1	5593	1	0.0	99.54								
true	[BLASTED]	TRINITY_DN70108_c0_g1_i1	XP_027045248.1	390	1	5.4E-68	100.0								
true	[BLASTED]	TRINITY_DN70110_c0_g1_i1	XP_020619631.1	1437	1	7.5E-67	48.08								
true	[BLASTED]	TRINITY_DN70111_c0_g1_i1	CAE7706104.1	1714	1	1.2E-294	98.81								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70113_c0_g1_i1	OLP87903.1	2256	1	0.0	99.15	3	P:GO:1902600; F:GO:0015299; C:GO:0016021	P:proton transmembrane transport; F:solute:proton antiporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN70118_c0_g1_i1	XP_027041083.1	1311	1	3.6E-100	98.93								
true	[BLASTED]	TRINITY_DN70120_c0_g1_i1	CAE7210069.1	724	1	6.7E-24	78.08								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70137_c0_g1_i1	OLP93788.1	1071	1	3.1E-142	86.36	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED]	TRINITY_DN70138_c0_g1_i1	CAE7657848.1	965	1	1.1E-157	100.0								
true	[BLASTED]	TRINITY_DN70140_c0_g1_i1	XP_020629341.1	991	1	2.4E-64	82.93								
true	[BLASTED]	TRINITY_DN70141_c0_g1_i1	XP_027038866.1	3609	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN70143_c0_g1_i1	CAE7777989.1	1198	1	1.3E-56	97.74								
true	[BLASTED]	TRINITY_DN70147_c0_g1_i1	CAE7556182.1	2185	1	0.0	91.77								
true	[BLASTED]	TRINITY_DN70153_c0_g1_i1	CAE7491026.1	2136	1	8.8E-298	97.59								
true	[BLASTED]	TRINITY_DN70159_c0_g1_i1	CAE7441726.1	1599	1	7.9E-251	94.19								
true	[BLASTED]	TRINITY_DN70161_c0_g1_i1	CAE7219903.1	690	1	1.9E-100	94.68								
true	[BLASTED]	TRINITY_DN70162_c0_g1_i1	CAE6951494.1	2916	1	0.0	99.88								
true	[BLASTED]	TRINITY_DN70165_c0_g1_i1	CAE7732322.1	6714	1	0.0	96.61								
true	[BLASTED]	TRINITY_DN70170_c0_g1_i1	XP_027060213.1	2380	1	0.0	98.38								
true	[BLASTED]	TRINITY_DN70172_c0_g1_i1	CAE7945028.1	1682	1	3.2E-287	99.8								
true	[BLASTED]	TRINITY_DN70177_c0_g1_i1	CAE7520401.1	1608	1	2.1E-243	92.24								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70190_c0_g1_i1	OLP86938.1	930	1	3.3E-132	99.57	7	P:GO:0006556; P:GO:0006730; P:GO:0050790; F:GO:0004478; F:GO:0005096; F:GO:0005524; F:GO:0046872	P:S-adenosylmethionine biosynthetic process; P:one-carbon metabolic process; P:regulation of catalytic activity; F:methionine adenosyltransferase activity; F:GTPase activator activity; F:ATP binding; F:metal ion binding	EC:2.5.1.6	Methionine adenosyltransferase			
true	[BLASTED]	TRINITY_DN70191_c0_g1_i1	CAE7517758.1	2105	1	0.0	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70192_c0_g1_i1	OLP77176.1	3368	1	0.0	99.9	3	P:GO:0006886; P:GO:0016192; C:GO:0030123	P:intracellular protein transport; P:vesicle-mediated transport; C:AP-3 adaptor complex					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70196_c0_g1_i1	OLP88997.1	5290	1	0.0	99.76	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70199_c0_g1_i1	XP_027035817.1	1645	1	1.3E-176	99.38								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70201_c0_g1_i1	OLP89647.1	1176	1	1.1E-214	100.0	1	F:GO:0003676	F:nucleic acid binding					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70202_c0_g1_i1	RMX54732.1	947	1	9.0E-45	97.73	1	F:GO:0016491	F:oxidoreductase activity	EC:1	Oxidoreductases			
true	[BLASTED]	TRINITY_DN70210_c0_g1_i1	CAE7169244.1	3477	1	0.0	99.91								
true	[BLASTED]	TRINITY_DN70213_c0_g1_i1	CAE7867293.1	1257	1	1.9E-239	93.74								
true	[BLASTED]	TRINITY_DN70216_c0_g1_i1	CAE7890390.1	1958	1	2.1E-285	99.67								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70218_c0_g1_i1	RMX58773.1	434	1	4.0E-48	99.03	6	P:GO:0098655; F:GO:0004408; F:GO:0005261; F:GO:0046872; C:GO:0005743; C:GO:0016021	P:cation transmembrane transport; F:holocytochrome-c synthase activity; F:cation channel activity; F:metal ion binding; C:mitochondrial inner membrane; C:integral component of membrane	EC:4.4.1.17; EC:7	Holocytochrome-c synthase; Translocases			
true	[BLASTED]	TRINITY_DN70222_c0_g1_i1	CAE7883044.1	2838	1	0.0	99.89								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70228_c0_g1_i1	OLQ02922.1	1165	1	6.1E-144	100.0	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED]	TRINITY_DN70230_c0_g1_i1	OLQ14217.1	828	1	5.6E-123	88.42								
true	[BLASTED]	TRINITY_DN70231_c0_g1_i1	CAE7683987.1	2845	1	0.0	81.46								
true	[BLASTED]	TRINITY_DN70233_c0_g1_i1	CAE7246575.1	2020	1	6.4E-306	91.68								
true	[BLASTED]	TRINITY_DN70234_c0_g1_i1	CAE7407315.1	2389	1	5.1E-270	40.89								
true	[BLASTED]	TRINITY_DN70237_c0_g1_i1	XP_027036431.1	1423	1	4.4E-261	99.55								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70240_c0_g1_i1	OLP98357.1	2487	1	0.0	98.74	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70243_c0_g1_i1	XP_027052360.1	3429	1	0.0	97.75								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70251_c0_g1_i1	OLQ13705.1	1249	1	7.1E-215	100.0	1	F:GO:0000166	F:nucleotide binding					
true	[BLASTED]	TRINITY_DN70253_c0_g1_i1	CAE7932819.1	906	1	5.7E-113	94.62								
true	[BLASTED]	TRINITY_DN70256_c0_g1_i1	CAE7223382.1	4597	1	0.0	96.27								
true	[BLASTED]	TRINITY_DN70257_c0_g1_i1	XP_027054410.1	1257	1	1.6E-177	97.35								
true	[BLASTED]	TRINITY_DN70258_c0_g1_i1	XP_027054466.1	392	1	4.5E-67	98.46								
true	[BLASTED]	TRINITY_DN70260_c0_g1_i1	CAE7940664.1	1751	1	9.6E-250	60.48								
true	[BLASTED]	TRINITY_DN70263_c0_g1_i1	XP_027056208.1	690	1	3.7E-96	98.21								
true	[BLASTED]	TRINITY_DN70264_c0_g1_i1	XP_027037792.1	5489	1	0.0	99.88								
true	[BLASTED]	TRINITY_DN70266_c0_g1_i1	CAE8631082.1	1316	1	2.9E-134	59.95								
true	[BLASTED]	TRINITY_DN70271_c0_g1_i1	RMX53908.1	1449	1	1.1E-246	99.57								
true	[BLASTED]	TRINITY_DN70285_c0_g1_i1	CAE8711473.1	565	1	2.6E-39	56.13								
true	[BLASTED]	TRINITY_DN70290_c0_g1_i1	CAE6942521.1	1752	1	3.5E-292	99.82								
true	[BLASTED]	TRINITY_DN70294_c0_g1_i1	CAE7526901.1	4703	1	0.0	97.3								
true	[BLASTED]	TRINITY_DN70303_c0_g1_i1	CAE7849362.1	1475	1	2.3E-249	99.37								
true	[BLASTED]	TRINITY_DN70304_c0_g1_i1	CAE7798000.1	986	1	2.2E-174	97.42								
true	[BLASTED]	TRINITY_DN70309_c0_g1_i1	CAE7658831.1	2029	1	0.0	99.1								
true	[BLASTED]	TRINITY_DN70311_c0_g1_i1	XP_027039565.1	1891	1	6.6E-281	99.0								
true	[BLASTED]	TRINITY_DN70313_c0_g1_i1	PFX14367.1	621	1	2.2E-7	80.0								
true	[BLASTED]	TRINITY_DN70318_c0_g1_i1	XP_027039251.1	2804	1	4.2E-255	99.09								
true	[BLASTED]	TRINITY_DN70320_c0_g1_i1	RMX38144.1	424	1	2.3E-32	80.61								
true	[BLASTED]	TRINITY_DN70325_c0_g1_i1	CAE7241432.1	2471	1	0.0	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70326_c0_g1_i1	OLQ06425.1	2307	1	0.0	97.8	7	P:GO:0007018; P:GO:0055085; F:GO:0003774; F:GO:0005524; F:GO:0008017; F:GO:0022857; C:GO:0016021	P:microtubule-based movement; P:transmembrane transport; F:cytoskeletal motor activity; F:ATP binding; F:microtubule binding; F:transmembrane transporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN70338_c0_g1_i1	CAE7743776.1	819	1	2.7E-130	98.82								
true	[BLASTED]	TRINITY_DN70339_c0_g1_i1	CAE7254519.1	915	1	2.4E-74	77.66								
true	[BLASTED]	TRINITY_DN70343_c0_g1_i1	CAE7754004.1	1159	1	1.1E-145	88.89								
true	[BLASTED]	TRINITY_DN70344_c0_g1_i1	RMX39537.1	540	1	4.3E-7	58.33								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70346_c0_g1_i1	OLP94730.1	2604	1	0.0	99.88	6	P:GO:0006511; F:GO:0004298; F:GO:0031177; C:GO:0005634; C:GO:0005737; C:GO:0019773	P:ubiquitin-dependent protein catabolic process; F:threonine-type endopeptidase activity; F:phosphopantetheine binding; C:nucleus; C:cytoplasm; C:proteasome core complex, alpha-subunit complex	EC:3.4.25	Acting on peptide bonds (peptidases)			
true	[BLASTED]	TRINITY_DN70349_c0_g1_i1	CAE7456588.1	826	1	1.3E-140	98.41								
true	[BLASTED]	TRINITY_DN70350_c0_g1_i1	CAE7949415.1	1601	1	5.6E-281	100.0								
true	[BLASTED]	TRINITY_DN70351_c0_g1_i1	XP_027054867.1	364	1	1.9E-30	84.62								
true	[BLASTED]	TRINITY_DN70353_c0_g1_i1	OLQ06408.1	1887	1	0.0	99.83								
true	[BLASTED]	TRINITY_DN70359_c0_g1_i1	XP_027048219.1	2423	1	1.7E-220	96.16								
true	[BLASTED]	TRINITY_DN70363_c0_g1_i1	OLQ09854.1	1224	1	3.6E-187	100.0								
true	[BLASTED]	TRINITY_DN70366_c0_g1_i1	CAE7197198.1	3087	1	0.0	84.99								
true	[BLASTED]	TRINITY_DN70367_c0_g1_i1	CAE7629241.1	1306	1	2.5E-218	95.24								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70369_c0_g1_i1	OLP96767.1	1418	1	1.4E-198	100.0	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70373_c0_g1_i1	CAE7884455.1	1452	1	6.0E-282	99.56								
true	[BLASTED]	TRINITY_DN70375_c0_g1_i1	XP_027037953.1	1447	1	1.3E-146	98.56								
true	[BLASTED]	TRINITY_DN70377_c0_g1_i1	CAE6956548.1	1769	1	6.9E-272	93.96								
true	[BLASTED]	TRINITY_DN70379_c0_g1_i1	XP_027039815.1	1934	1	9.0E-108	99.49								
true	[BLASTED]	TRINITY_DN70383_c0_g1_i1	CAE7799416.1	3074	1	0.0	97.5								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70386_c0_g1_i1	OLQ07541.1	896	1	5.5E-44	92.08	4	P:GO:0090305; F:GO:0003676; F:GO:0004386; F:GO:0004519	P:nucleic acid phosphodiester bond hydrolysis; F:nucleic acid binding; F:helicase activity; F:endonuclease activity	EC:3.1	Acting on ester bonds			
true	[BLASTED]	TRINITY_DN70393_c0_g1_i1	XP_027052026.1	1572	1	4.1E-143	99.21								
true	[BLASTED]	TRINITY_DN70395_c0_g1_i1	XP_027040548.1	2865	1	0.0	99.05								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70396_c0_g1_i1	RMX52829.1	2334	1	1.6E-268	90.48	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70397_c0_g1_i1	CAE7509382.1	1725	1	5.7E-255	100.0								
true	[BLASTED]	TRINITY_DN70405_c0_g1_i1	XP_027036915.1	2615	1	3.6E-253	96.66								
true	[BLASTED]	TRINITY_DN70413_c0_g1_i1	XP_027047043.1	827	1	5.1E-153	99.61								
true	[BLASTED]	TRINITY_DN70418_c0_g1_i1	CAE7316513.1	2789	1	0.0	99.67								
true	[BLASTED]	TRINITY_DN70425_c0_g1_i1	XP_027041939.1	628	1	2.1E-98	99.04								
true	[BLASTED]	TRINITY_DN70427_c0_g1_i1	XP_027041746.1	1890	1	2.1E-173	99.08								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70428_c0_g1_i1	OLP88070.1	1920	1	0.0	96.62	8	P:GO:0006259; P:GO:0042138; F:GO:0003677; F:GO:0003918; F:GO:0005524; F:GO:0046872; C:GO:0005694; C:GO:0016021	P:DNA metabolic process; P:meiotic DNA double-strand break formation; F:DNA binding; F:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity; F:ATP binding; F:metal ion binding; C:chromosome; C:integral component of membrane	EC:5.6.2.2	DNA topoisomerase (ATP-hydrolyzing)			
true	[BLASTED]	TRINITY_DN70431_c0_g1_i1	CAE7210551.1	3127	1	0.0	99.76								
true	[BLASTED]	TRINITY_DN70436_c0_g1_i1	XP_027036818.1	1338	1	2.9E-73	100.0								
true	[BLASTED]	TRINITY_DN70440_c0_g1_i1	XP_022809687.1	1757	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN70443_c0_g1_i1	CAE7661637.1	2984	1	0.0	99.47								
true	[BLASTED]	TRINITY_DN70445_c0_g1_i1	XP_027037257.1	829	1	1.7E-127	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70446_c0_g1_i1	OLQ08298.1	554	1	1.5E-63	99.4	1	F:GO:0003723	F:RNA binding					
true	[BLASTED]	TRINITY_DN70451_c0_g1_i1	CAE7027570.1	1055	1	1.8E-171	99.04								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70460_c0_g1_i1	OLP81258.1	2257	1	2.5E-287	88.7	3	P:GO:0006468; F:GO:0004672; F:GO:0005524	P:protein phosphorylation; F:protein kinase activity; F:ATP binding	EC:2.7.1	Transferring phosphorus-containing groups			
true	[BLASTED]	TRINITY_DN70462_c0_g1_i1	CAE8729069.1	847	1	1.4E-121	89.88								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70463_c0_g1_i1	RMX53939.1	1243	1	9.4E-183	98.23	3	P:GO:0007186; F:GO:0004930; C:GO:0016021	P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70466_c0_g1_i1	CAE7433307.1	2031	1	0.0	96.14								
true	[BLASTED]	TRINITY_DN70467_c0_g1_i1	XP_027056918.1	1636	1	2.7E-145	100.0								
true	[BLASTED]	TRINITY_DN70480_c0_g1_i1	CAE7764273.1	4421	1	0.0	98.34								
true	[BLASTED]	TRINITY_DN70481_c0_g1_i1	XP_027039995.1	2706	1	2.4E-167	99.67								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70487_c0_g1_i1	OLP82564.1	1848	1	4.7E-215	100.0	4	P:GO:0009058; F:GO:0005524; F:GO:0016874; C:GO:0005634	P:biosynthetic process; F:ATP binding; F:ligase activity; C:nucleus	EC:6	Ligases			
true	[BLASTED]	TRINITY_DN70490_c0_g1_i1	CAE7644481.1	1449	1	2.9E-167	100.0								
true	[BLASTED]	TRINITY_DN70496_c0_g1_i1	XP_027047767.1	1022	1	6.5E-57	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70498_c0_g1_i1	RMX37838.1	1649	1	2.4E-279	98.64	4	P:GO:0006816; P:GO:0055085; F:GO:0015297; C:GO:0016021	P:calcium ion transport; P:transmembrane transport; F:antiporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED, MAPPED]	TRINITY_DN70510_c0_g1_i1	RMX40046.1	1550	1	7.5E-73	58.47	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70514_c0_g1_i1	CAE7899549.1	1245	1	2.4E-109	94.71								
true	[BLASTED]	TRINITY_DN70516_c0_g1_i1	CAE8723019.1	2212	1	2.0E-180	55.95								
true	[BLASTED]	TRINITY_DN70525_c0_g1_i1	XP_027040602.1	5075	1	0.0	92.42								
true	[BLASTED]	TRINITY_DN70536_c0_g1_i1	CAE7720886.1	2616	1	0.0	97.88								
true	[BLASTED]	TRINITY_DN70537_c0_g1_i1	XP_027054053.1	2411	1	6.4E-212	99.46								
true	[BLASTED]	TRINITY_DN70539_c0_g1_i1	CAE7836651.1	1505	1	1.6E-240	99.5								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70548_c0_g1_i1	RMX51291.1	2156	1	0.0	97.79	4	P:GO:0006486; F:GO:0016757; C:GO:0005789; C:GO:0016021	P:protein glycosylation; F:glycosyltransferase activity; C:endoplasmic reticulum membrane; C:integral component of membrane	EC:2.4	Glycosyltransferases			
true	[BLASTED]	TRINITY_DN70556_c0_g1_i1	XP_027054006.1	2597	1	0.0	99.74								
true	[BLASTED]	TRINITY_DN70557_c0_g1_i1	CAE8649691.1	5530	1	2.4E-113	61.9								
true	[BLASTED]	TRINITY_DN70566_c0_g1_i1	CAE7525441.1	2621	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN70569_c0_g1_i1	XP_027035988.1	1162	1	6.2E-213	98.45								
true	[BLASTED]	TRINITY_DN70571_c0_g1_i1	CAE7853431.1	675	1	2.5E-97	99.47								
true	[BLASTED]	TRINITY_DN70582_c0_g1_i1	XP_027054547.1	949	1	1.5E-71	100.0								
true	[BLASTED]	TRINITY_DN70583_c0_g1_i1	CAE7791981.1	1128	1	1.3E-178	98.83								
true	[BLASTED]	TRINITY_DN70586_c0_g1_i1	CAE7566779.1	806	1	4.1E-115	91.89								
true	[BLASTED]	TRINITY_DN70587_c0_g1_i1	CAE7198624.1	1493	1	3.3E-211	94.17								
true	[BLASTED]	TRINITY_DN70590_c0_g1_i1	XP_027047377.1	1762	1	2.3E-267	98.07								
true	[BLASTED]	TRINITY_DN70592_c0_g1_i1	XP_027048455.1	3635	1	0.0	99.89								
true	[BLASTED]	TRINITY_DN70596_c0_g1_i1	XP_027037562.1	3349	1	0.0	98.72								
true	[BLASTED]	TRINITY_DN70597_c0_g1_i1	XP_027055149.1	1292	1	6.8E-136	99.6								
true	[BLASTED]	TRINITY_DN70602_c0_g1_i1	XP_027036274.1	2117	1	4.5E-302	99.65								
true	[BLASTED]	TRINITY_DN70605_c0_g1_i1	CAE7882993.1	1177	1	1.9E-193	99.47								
true	[BLASTED]	TRINITY_DN70607_c0_g1_i1	CAE7029576.1	2273	1	0.0	93.11								
true	[BLASTED]	TRINITY_DN70619_c0_g1_i1	CAE7732910.1	4226	1	0.0	99.41								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70620_c0_g1_i1	OLP93482.1	768	1	1.3E-25	100.0	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70621_c0_g1_i1	CAE7315733.1	2209	1	0.0	97.09								
true	[BLASTED]	TRINITY_DN70624_c0_g1_i1	CAE7876286.1	1629	1	3.2E-191	100.0								
true	[BLASTED]	TRINITY_DN70627_c0_g1_i1	XP_027052748.1	2545	1	1.1E-297	98.87								
true	[BLASTED]	TRINITY_DN70628_c0_g1_i1	XP_027044686.1	2621	1	0.0	98.87								
true	[BLASTED]	TRINITY_DN70632_c0_g1_i1	XP_027037883.1	3931	1	0.0	98.9								
true	[BLASTED]	TRINITY_DN70638_c0_g1_i1	CAE7924101.1	2119	1	0.0	98.95								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70655_c0_g1_i1	OLP85199.1	862	1	1.0E-143	99.24	2	F:GO:0019825; F:GO:0020037	F:oxygen binding; F:heme binding					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70658_c0_g1_i1	OLP92759.1	1493	1	2.7E-152	98.93	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN70659_c0_g1_i1	XP_027057847.1	2214	1	6.9E-309	99.07								
true	[BLASTED]	TRINITY_DN70671_c0_g1_i1	XP_027057534.1	3069	1	8.9E-235	99.7								
true	[BLASTED]	TRINITY_DN70675_c0_g1_i1	CAE7034687.1	705	1	9.9E-97	93.26								
true	[BLASTED]	TRINITY_DN70679_c0_g1_i1	CAE7555660.1	3541	1	0.0	93.39								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70684_c0_g1_i1	RMX47762.1	997	1	1.3E-30	82.8	5	P:GO:0007186; P:GO:0015031; F:GO:0031681; C:GO:0005834; C:GO:0016021	P:G protein-coupled receptor signaling pathway; P:protein transport; F:G-protein beta-subunit binding; C:heterotrimeric G-protein complex; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70689_c0_g1_i1	OLP77153.1	2329	1	0.0	96.29	1	F:GO:0008270	F:zinc ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN70693_c0_g1_i1	OLP86475.1	747	1	5.8E-95	100.0	7	P:GO:0001522; P:GO:0006265; F:GO:0003677; F:GO:0003723; F:GO:0003918; F:GO:0005524; F:GO:0009982	P:pseudouridine synthesis; P:DNA topological change; F:DNA binding; F:RNA binding; F:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity; F:ATP binding; F:pseudouridine synthase activity	EC:5.4; EC:5.6.2.2	Intramolecular transferases; DNA topoisomerase (ATP-hydrolyzing)			
