	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED, MAPPED]	Pver_g23192.t1	A0A2B4R8Q2_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene23343 PE=4 SV=1	222	5	3.36788E-62	66.62	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[NO-BLAST]	Pver_g23193.t1	---NA---	196											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23194.t1	A0A7D9JCX9_PARCTTransposon Tf2-6 poly (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A022100 PE=4 SV=1	358	5	1.90045E-81	69.69	4	P:GO:0006807; P:GO:0043170; P:GO:0044238; F:GO:0016787	P:nitrogen compound metabolic process; P:macromolecule metabolic process; P:primary metabolic process; F:hydrolase activity	EC:3	Hydrolases			
true	[BLASTED, MAPPED]	Pver_g23200.t1	A0A3M6TGN4_POCDABRICHOS domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007524 PE=4 SV=1	300	5	1.73589E-120	81.23	2	P:GO:0007585; C:GO:0005576	P:respiratory gaseous exchange by respiratory system; C:extracellular region					
true	[BLASTED, MAPPED]	Pver_g23201.t2	A0A3M6TGS6_POCDABRICHOS domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007525 PE=4 SV=1	209	5	1.66031E-81	74.87	2	P:GO:0007585; C:GO:0005576	P:respiratory gaseous exchange by respiratory system; C:extracellular region					
true	[BLASTED, MAPPED]	Pver_g23202.t1	A0A2B4SYR0_STYPIBRICHOS domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene792 PE=4 SV=1	1131	5	4.57486E-117	75.92	2	P:GO:0007585; C:GO:0005576	P:respiratory gaseous exchange by respiratory system; C:extracellular region					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23203.t1	A0A3M6TGQ3_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007523 PE=3 SV=1	274	5	0.0	73.19	2	F:GO:0070273; C:GO:0016020	F:phosphatidylinositol-4-phosphate binding; C:membrane					
true	[NO-BLAST]	Pver_g23206.t1	---NA---	105											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23215.t1	A0A2B4R9X3_STYPIBaculoviral IAP repeat-containing protein 1f OS=Stylophora pistillata OX=50429 GN=Naip6 PE=4 SV=1	490	5	0.0	73.24	5	P:GO:0007165; P:GO:0044237; F:GO:0000166; F:GO:0003824; C:GO:0015630	P:signal transduction; P:cellular metabolic process; F:nucleotide binding; F:catalytic activity; C:microtubule cytoskeleton					
true	[BLASTED]	Pver_g23229.t1	A0A3M6TYV6_POCDAMab-21 domain-containing protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00021585 PE=4 SV=1	390	5	0.0	68.78								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23239.t1	A0A3M6V4D2_POCDANACHT domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007783 PE=4 SV=1	421	5	0.0	70.11	1	C:GO:0016020	C:membrane					
true	[BLASTED, MAPPED]	Pver_g23241.t1	A0A3M6T7A3_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00011415 PE=4 SV=1	915	3	0.0	75.87	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23245.t1	A7SJD5_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g245639 PE=4 SV=1	679	5	0.0	72.7	3	P:GO:0006508; F:GO:0008234; C:GO:0016021	P:proteolysis; F:cysteine-type peptidase activity; C:integral component of membrane	EC:3.4	Acting on peptide bonds (peptidases)			
true	[BLASTED]	Pver_g23247.t1	A7SPQ5_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g246632 PE=4 SV=1	323	4	0.0	72.83								
true	[BLASTED, MAPPED]	Pver_g23249.t1	A0A2B4RLT2_STYPIMonocarboxylate transporter 2 OS=Stylophora pistillata OX=50429 GN=SLC16A7 PE=4 SV=1	705	5	0.0	74.86	4	P:GO:0055085; F:GO:0022857; C:GO:0016020; C:GO:0016021	P:transmembrane transport; F:transmembrane transporter activity; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g23250.t1	A0A2B4RLT2_STYPIMonocarboxylate transporter 2 OS=Stylophora pistillata OX=50429 GN=SLC16A7 PE=4 SV=1	466	5	0.0	74.57	4	P:GO:0055085; F:GO:0022857; C:GO:0016020; C:GO:0016021	P:transmembrane transport; F:transmembrane transporter activity; C:membrane; C:integral component of membrane					
true	[BLASTED]	Pver_g23251.t1	A0A3M6U0G1_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00021009 PE=4 SV=1	989	5	0.0	80.38								
true	[BLASTED]	Pver_g23252.t1	A0A3M6U0E7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00021010 PE=4 SV=1	1097	5	0.0	78.93								
true	[NO-BLAST]	Pver_g23257.t1	---NA---	154											
true	[BLASTED, MAPPED]	Pver_g23258.t1	A0A2B4RVG5_STYPIDDE Tnp4 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene13064 PE=3 SV=1	535	5	1.61055E-160	76.87	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23259.t1	A7SU57_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g217540 PE=4 SV=1	371	5	3.06904E-55	67.93	1	F:GO:0005488	F:binding					
true	[BLASTED, MAPPED]	Pver_g23261.t1	A0A2B4SCJ4_STYPIDED domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene9039 PE=3 SV=1	871	5	0.0	66.79	3	P:GO:0006508; P:GO:0042981; F:GO:0008234	P:proteolysis; P:regulation of apoptotic process; F:cysteine-type peptidase activity					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23263.t2	A0A2B4SCJ4_STYPIDED domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene9039 PE=3 SV=1	1028	5	0.0	71.98	1	P:GO:0042981	P:regulation of apoptotic process					
true	[BLASTED, MAPPED]	Pver_g23264.t1	A0A2B4R2M1_STYPIUncharacterized protein (Fragment) OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene24873 PE=4 SV=1	75	2	3.57678E-7	68.33	1	P:GO:0042981	P:regulation of apoptotic process					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23266.t1	A0A2B4SCJ4_STYPIDED domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene9039 PE=3 SV=1	870	5	0.0	74.03	1	P:GO:0042981	P:regulation of apoptotic process					
true	[BLASTED]	Pver_g23267.t1	A0A3M6TZ86_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00024493 PE=4 SV=1	134	5	3.36849E-58	56.85								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23279.t1	A0A2B4S5T5_STYPIMitogen-activated protein kinase kinase kinase A OS=Stylophora pistillata OX=50429 GN=mkkA PE=4 SV=1	738	5	0.0	60.81	4	P:GO:0006468; F:GO:0004672; F:GO:0005524; C:GO:0016021	P:protein phosphorylation; F:protein kinase activity; F:ATP binding; C:integral component of membrane	EC:2.7.1	Transferring phosphorus-containing groups			
true	[BLASTED]	Pver_g23290.t1	A0A3M6U9X2_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00010453 PE=4 SV=1	80	1	1.18308E-46	96.15								
true	[BLASTED]	Pver_g23297.t1	A0A3M6V6F5_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00023488 PE=4 SV=1	259	5	8.53145E-178	68.49								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23303.t1	A0A3M6TPB5_POCDAEndo/exonuclease/phosphatase domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00024857 PE=4 SV=1	337	5	1.06471E-63	69.58	1	F:GO:0003824	F:catalytic activity					
true	[BLASTED]	Pver_g23304.t1	A0A3M6TDM6_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00006093 PE=4 SV=1	134	5	5.78598E-53	86.08								
true	[BLASTED]	Pver_g23306.t1	A0A3M6TDM6_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00006093 PE=4 SV=1	186	5	7.43317E-53	76.05								
true	[NO-BLAST]	Pver_g23313.t1	---NA---	55											
true	[NO-BLAST]	Pver_g23314.t1	---NA---	208											
true	[NO-BLAST]	Pver_g23315.t1	---NA---	157											
true	[NO-BLAST]	Pver_g23317.t1	---NA---	220											
true	[NO-BLAST]	Pver_g23318.t1	---NA---	89											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23323.t1	A0A2B4S141_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene12708 PE=4 SV=1	505	5	6.19816E-99	74.6	1	F:GO:0005488	F:binding					
true	[BLASTED]	Pver_g23326.t1	A0A3M6UIN6_POCDALamGL domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016515 PE=4 SV=1	296	5	0.0	76.84								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23327.t1	A0A3M6U4A7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00008518 PE=4 SV=1	112	2	7.72522E-37	82.19	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g23332.t1	A0A2B4RHT2_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene19946 PE=4 SV=1	100	1	1.19622E-23	82.67								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23336.t1	A0A6S7LGZ8_PARCTTransposon Ty3-G Gag-Pol poly (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A043371 PE=4 SV=1	705	5	1.44151E-123	71.8	1	P:GO:0090304	P:nucleic acid metabolic process					
true	[BLASTED, MAPPED]	Pver_g23337.t1	A0A3M6UY98_POCDAApple domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00017972 PE=4 SV=1	327	5	5.58554E-164	66.52	2	F:GO:0070492; C:GO:0005615	F:oligosaccharide binding; C:extracellular space					
true	[BLASTED, MAPPED]	Pver_g23338.t1	A0A3M6UY98_POCDAApple domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00017972 PE=4 SV=1	351	5	2.43141E-152	66.19	2	F:GO:0070492; C:GO:0005615	F:oligosaccharide binding; C:extracellular space					
true	[BLASTED, MAPPED]	Pver_g23339.t1	A0A3M6UY98_POCDAApple domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00017972 PE=4 SV=1	332	5	2.76302E-167	66.82	2	F:GO:0070492; C:GO:0005615	F:oligosaccharide binding; C:extracellular space					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23340.t2	A0A6S7LGZ8_PARCTTransposon Ty3-G Gag-Pol poly (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A043371 PE=4 SV=1	510	5	8.05951E-96	71.77	1	P:GO:0090304	P:nucleic acid metabolic process					
true	[BLASTED, MAPPED]	Pver_g23341.t1	A0A3M6UY98_POCDAApple domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00017972 PE=4 SV=1	327	5	5.87071E-172	67.14	2	F:GO:0070492; C:GO:0005615	F:oligosaccharide binding; C:extracellular space					
true	[BLASTED]	Pver_g23350.t1	A0A3M6U4V7_POCDAIg-like domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00019590 PE=4 SV=1	1484	5	1.49708E-73	76.22								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23358.t2	A0A3M6U1C2_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00019328 PE=4 SV=1	663	5	0.0	78.13	4	P:GO:0008643; P:GO:0055085; F:GO:0015293; C:GO:0016021	P:carbohydrate transport; P:transmembrane transport; F:symporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23359.t1	A0A3M6U1C2_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00019328 PE=4 SV=1	323	5	2.29496E-64	73.16	4	P:GO:0008643; P:GO:0055085; F:GO:0015293; C:GO:0016021	P:carbohydrate transport; P:transmembrane transport; F:symporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23361.t1	A0A2B4RT19_STYPINephrocystin-3 OS=Stylophora pistillata OX=50429 GN=NPHP3 PE=4 SV=1	1114	5	0.0	75.88	2	P:GO:0007165; F:GO:0005524	P:signal transduction; F:ATP binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23367.t1	A0A2B4R138_STYPIAggrecan core protein OS=Stylophora pistillata OX=50429 GN=ACAN PE=4 SV=1	145	5	3.71323E-12	66.61	4	P:GO:0006468; F:GO:0004672; F:GO:0005509; F:GO:0005524	P:protein phosphorylation; F:protein kinase activity; F:calcium ion binding; F:ATP binding	EC:2.7.1	Transferring phosphorus-containing groups			
true	[BLASTED, MAPPED]	Pver_g23373.t1	A0A2B4SLX1_STYPIIntegrase_H2C2 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene3466 PE=4 SV=1	175	5	2.57952E-37	67.3	1	F:GO:0003676	F:nucleic acid binding					
true	[BLASTED, MAPPED]	Pver_g23375.t1	A0A2B4R855_STYPINephrocystin-3 OS=Stylophora pistillata OX=50429 GN=nphp3 PE=4 SV=1	1353	5	4.10622E-172	56.67	2	P:GO:0009116; F:GO:0003824	P:nucleoside metabolic process; F:catalytic activity					
true	[BLASTED, MAPPED]	Pver_g23377.t1	A0A2B4RHQ7_STYPICollagen triple helix repeat-containing protein 1 OS=Stylophora pistillata OX=50429 GN=CTHRC1 PE=4 SV=1	499	2	4.03282E-92	55.17	3	C:GO:0005581; C:GO:0016020; C:GO:0016021	C:collagen trimer; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g23378.t1	A0A098G661_9GAMMN-acetyltransferase domain-containing protein OS=Legionella fallonii LLAP-10 OX=1212491 GN=LFA_2076 PE=4 SV=1	468	5	4.9137E-83	66.91	3	F:GO:0008080; C:GO:0016020; C:GO:0016021	F:N-acetyltransferase activity; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g23380.t1	A0A2B4RHQ7_STYPICollagen triple helix repeat-containing protein 1 OS=Stylophora pistillata OX=50429 GN=CTHRC1 PE=4 SV=1	382	2	9.24911E-91	53.73	3	C:GO:0005581; C:GO:0016020; C:GO:0016021	C:collagen trimer; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23385.t1	A0A699GIT0_TANCIPyrroline-5-carboxylate reductase OS=Tanacetum cinerariifolium OX=118510 GN=Tci_000626 PE=3 SV=1	597	5	3.24372E-16	56.53	5	P:GO:0044238; P:GO:0044249; P:GO:1901564; P:GO:1901576; F:GO:0003824	P:primary metabolic process; P:cellular biosynthetic process; P:organonitrogen compound metabolic process; P:organic substance biosynthetic process; F:catalytic activity					
true	[BLASTED, MAPPED]	Pver_g23387.t1	A0A6P0YWL9_9CYANGamma-glutamylcyclotransferase OS=Merismopedia sp. SIO2A8 OX=2607779 GN=F6K09_16850 PE=4 SV=1	772	5	1.74199E-30	66.56	1	F:GO:0016740	F:transferase activity					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23395.t1	A0A2B4SPZ2_STYPI3 beta-hydroxysteroid dehydrogenase/Delta 5--	514	5	2.18211E-165	83.45	5	P:GO:0006694; F:GO:0003854; F:GO:0016853; C:GO:0005634; C:GO:0016021	P:steroid biosynthetic process; F:3-beta-hydroxy-delta5-steroid dehydrogenase activity; F:isomerase activity; C:nucleus; C:integral component of membrane	EC:1.1.1.145; EC:5	3-beta-hydroxy-Delta(5)-steroid dehydrogenase; Isomerases			
true	[BLASTED]	Pver_g23400.t1	Q9LBT9_MICAELectin mal homologue (Fragment) OS=Microcystis aeruginosa OX=1126 GN=malh PE=4 SV=1	246	5	8.52529E-158	78.75								
true	[BLASTED]	Pver_g23401.t1	Q9LBT9_MICAELectin mal homologue (Fragment) OS=Microcystis aeruginosa OX=1126 GN=malh PE=4 SV=1	246	5	9.94849E-156	78.38								
true	[BLASTED]	Pver_g23402.t1	A0A3M6THE0_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00015937 PE=4 SV=1	241	5	6.91782E-153	80.27								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23403.t1	A0A2B4RWE2_STYPIRING-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14428 PE=4 SV=1	299	5	9.75488E-111	72.82	1	F:GO:0005488	F:binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23404.t1	A0A2B4RWE2_STYPIRING-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14428 PE=4 SV=1	294	5	4.57177E-80	73.51	1	F:GO:0005488	F:binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23405.t1	A0A2B4SLS7_STYPIFibrinogen C-terminal domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene3540 PE=4 SV=1	358	5	7.60572E-139	71.21	1	F:GO:0005201	F:extracellular matrix structural constituent					
true	[BLASTED]	Pver_g23408.t1	A0A7D9M8E3_PARCTUncharacterized protein (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A080813 PE=4 SV=1	232	5	4.04086E-44	65.33								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23410.t1	A0A3M6V6Z9_POCDAFibrinogen C-terminal domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00013719 PE=4 SV=1	848	5	0.0	75.78	3	P:GO:0006278; F:GO:0003964; F:GO:0005201	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity; F:extracellular matrix structural constituent	EC:2.7.7.49	RNA-directed DNA polymerase			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23411.t1	A0A3M6V6Z9_POCDAFibrinogen C-terminal domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00013719 PE=4 SV=1	232	5	4.60916E-118	80.2	3	P:GO:0006278; F:GO:0003964; F:GO:0005201	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity; F:extracellular matrix structural constituent	EC:2.7.7.49	RNA-directed DNA polymerase			
true	[BLASTED]	Pver_g23415.t1	A0A3M6UMT4_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020788 PE=4 SV=1	228	4	1.79521E-68	67.57								
true	[BLASTED]	Pver_g23416.t1	A0A6P8HTH9_ACTTEmyb-like protein X OS=Actinia tenebrosa OX=6105 GN=LOC116294981 PE=4 SV=1	410	5	0.0	81.55								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23420.t1	A0A2B4RY00_STYPIZinc finger MYM-type protein 1 OS=Stylophora pistillata OX=50429 GN=ZMYM1 PE=4 SV=1	338	5	5.04621E-137	69.15	4	P:GO:0007165; F:GO:0003677; F:GO:0046872; C:GO:0016020	P:signal transduction; F:DNA binding; F:metal ion binding; C:membrane					
true	[BLASTED, MAPPED]	Pver_g23421.t1	A0A2B4RH95_STYPIPutative RNA-directed DNA polymerase from transposon BS OS=Stylophora pistillata OX=50429 GN=RTase PE=4 SV=1	199	2	1.27288E-86	76.32	2	P:GO:0006278; F:GO:0003964	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity					
true	[BLASTED, MAPPED]	Pver_g23422.t2	A0A2B4RKC4_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene19023 PE=4 SV=1	557	5	0.0	67.08	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g23436.t1	A0A142BBG2_9GAMMIS1182 family transposase OS=Endozoicomonas montiporae CL-33 OX=570277 GN=EZMO1_1959 PE=4 SV=1	75	5	3.6822E-12	70.19	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED]	Pver_g23441.t1	A0A2B4RVP7_STYPIKelch-like protein 2 OS=Stylophora pistillata OX=50429 GN=Klhl2 PE=4 SV=1	644	5	6.62079E-115	62.29								
true	[BLASTED, MAPPED]	Pver_g23443.t1	A0A6S7H967_PARCTRNA-directed DNA polymerase from transposon BS (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A044260 PE=4 SV=1	755	5	0.0	68.59	4	P:GO:0006278; F:GO:0003676; F:GO:0003964; F:GO:0008270	P:RNA-dependent DNA biosynthetic process; F:nucleic acid binding; F:RNA-directed DNA polymerase activity; F:zinc ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23444.t1	A0A7D9I2B8_PARCTRNA-directed DNA polymerase from transposon BS OS=Paramuricea clavata OX=317549 GN=PACLA_6A023821 PE=4 SV=1	922	5	0.0	69.46	3	F:GO:0003676; F:GO:0008270; C:GO:0016021	F:nucleic acid binding; F:zinc ion binding; C:integral component of membrane					
true	[BLASTED]	Pver_g23450.t1	A0A3B0VQD8_9ZZZZCbiA domain-containing protein OS=hydrothermal vent metagenome OX=652676 GN=MNBD_GAMMA01-1366 PE=4 SV=1	180	5	8.91649E-43	61.5								
true	[BLASTED]	Pver_g23460.t2	A0A2B4RSB4_STYPIRetrovirus-related Pol polyprotein OS=Stylophora pistillata OX=50429 GN=POL PE=4 SV=1	1156	5	0.0	74.78								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23464.t1	A0A2B4R9F6_STYPIC2H2-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene22105 PE=4 SV=1	271	5	6.03647E-47	57.46	2	P:GO:0006508; F:GO:0004252	P:proteolysis; F:serine-type endopeptidase activity	EC:3.4.21	Acting on peptide bonds (peptidases)			
true	[BLASTED]	Pver_g23465.t1	A0A3M6UZV9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00024412 PE=4 SV=1	86	1	1.69488E-42	94.12								
true	[BLASTED]	Pver_g23467.t1	A0A3M6UGF3_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00014222 PE=4 SV=1	98	5	2.4717E-51	91.44								
true	[BLASTED, MAPPED]	Pver_g23468.t1	A0A3M6UZL8_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00009815 PE=4 SV=1	90	3	4.49855E-16	73.29	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23470.t1	A0A3M6UC73_POCDASmall vasohibin-binding protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020556 PE=3 SV=1	417	2	0.0	89.69	3	C:GO:0005576; C:GO:0005737; C:GO:0005856	C:extracellular region; C:cytoplasm; C:cytoskeleton					
true	[BLASTED]	Pver_g23471.t1	A0A3M6TDH0_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016743 PE=4 SV=1	337	5	0.0	90.96								
true	[BLASTED]	Pver_g23473.t1	A0A1A8T8Q2_9GAMMUncharacterized protein OS=Marinomonas spartinae OX=1792290 GN=MSP8886_01422 PE=4 SV=1	122	1	1.3305E-7	70.0								
true	[BLASTED, MAPPED]	Pver_g23476.t1	A0A2B4RRZ5_STYPIPolyubiquitin-C OS=Stylophora pistillata OX=50429 GN=UBC PE=4 SV=1	155	5	1.28146E-44	64.65	3	P:GO:0071205; F:GO:0043531; F:GO:0046872	P:protein localization to juxtaparanode region of axon; F:ADP binding; F:metal ion binding					
true	[BLASTED]	Pver_g23485.t1	A0A2G2BKP2_HALSXReverse transcriptase domain-containing protein OS=Halomonas sp. OX=1486246 GN=COB32_11720 PE=4 SV=1	360	5	1.04163E-89	61.54								
true	[BLASTED]	Pver_g23488.t1	A0A517Q804_9PLANUncharacterized protein OS=Gimesia panareensis OX=2527978 GN=Enr10x_30660 PE=4 SV=1	858	5	1.76712E-85	48.71								
true	[BLASTED]	Pver_g23491.t1	A0A2B4S7W5_STYPINeuropilin-1 OS=Stylophora pistillata OX=50429 GN=nrp1 PE=4 SV=1	248	5	1.03979E-129	66.12								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23492.t1	A0A2B4S7W5_STYPINeuropilin-1 OS=Stylophora pistillata OX=50429 GN=nrp1 PE=4 SV=1	703	5	0.0	76.49	1	F:GO:0008233	F:peptidase activity	EC:3.4	Acting on peptide bonds (peptidases)			
true	[BLASTED, MAPPED]	Pver_g23493.t1	A0A2B4SYB7_STYPIATP-dependent DNA helicase OS=Stylophora pistillata OX=50429 GN=Pif1 PE=3 SV=1	347	5	4.51008E-138	59.88	11	P:GO:0000723; P:GO:0006281; P:GO:0006310; P:GO:0006974; P:GO:0032508; F:GO:0000166; F:GO:0003678; F:GO:0004386; F:GO:0005524; F:GO:0016787; F:GO:0140603	P:telomere maintenance; P:DNA repair; P:DNA recombination; P:cellular response to DNA damage stimulus; P:DNA duplex unwinding; F:nucleotide binding; F:DNA helicase activity; F:helicase activity; F:ATP binding; F:hydrolase activity; F:obsolete ATP hydrolysis activity					
true	[BLASTED]	Pver_g23494.t1	A0A2B4RHT3_STYPIC2H2-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene18980 PE=4 SV=1	157	5	8.91608E-80	77.75								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g23510.t1	A0A2B4S540_STYPIPro-Pol polyprotein OS=Stylophora pistillata OX=50429 GN=pol PE=4 SV=1	502	5	4.51615E-54	77.32	4	P:GO:0015074; P:GO:0016567; F:GO:0003676; F:GO:0004842	P:DNA integration; P:protein ubiquitination; F:nucleic acid binding; F:ubiquitin-protein transferase activity	EC:2	Transferases			
true	[BLASTED, MAPPED]	Pver_g23511.t1	A0A2B4RKR0_STYPIPutative RNA-directed DNA polymerase from transposon BS OS=Stylophora pistillata OX=50429 GN=RTase PE=4 SV=1	221	5	1.90504E-17	68.18	4	P:GO:0006278; F:GO:0003964; C:GO:0016020; C:GO:0016021	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity; C:membrane; C:integral component of membrane					
true	[BLASTED]	Pver_g23514.t1	A0A5E6NSW3_9GAMMInsecticidal toxin complex OS=uncultured Gammaproteobacteria bacterium OX=86473 GN=BSPWISOXPB_7716 PE=4 SV=1	485	2	1.89695E-6	55.91								
true	[BLASTED]	Pver_g23521.t1	A0A7D9IMM2_PARCTSURP and G-patch domain-containing 1 (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A060578 PE=4 SV=1	1234	5	0.0	61.87								
true	[BLASTED, MAPPED]	Pver_g23523.t1	A0A2B4SIT4_STYPIPogo transposable element with KRAB domain OS=Stylophora pistillata OX=50429 GN=POGK PE=4 SV=1	118	5	6.89274E-24	61.3	10	P:GO:0006310; P:GO:0015074; F:GO:0003676; F:GO:0003677; F:GO:0003824; F:GO:0008484; F:GO:0016787; F:GO:0046872; C:GO:0016020; C:GO:0016021	P:DNA recombination; P:DNA integration; F:nucleic acid binding; F:DNA binding; F:catalytic activity; F:sulfuric ester hydrolase activity; F:hydrolase activity; F:metal ion binding; C:membrane; C:integral component of membrane					
